CrashDate,Borough,Latitude,Longitude,ContributingFactor,CollisionID,VehicleType
2020-04-14,QUEENS,40.7138,-73.9206,Passing or Lane Usage Improper,4308926,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.7058,-73.7418,Unspecified,4308999,Station Wagon/Sport Utility Vehicle
2020-04-14,MANHATTAN,40.7612,-73.9639,Driver Inattention/Distraction,4308915,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6562,-73.9309,Driver Inattention/Distraction,4309451,PK
2020-04-14,BRONX,40.8161,-73.9266,Driver Inattention/Distraction,4308947,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6662,-73.9788,Driver Inattention/Distraction,4308891,Sedan
2020-04-14,BROOKLYN,40.6418,-74.0246,Driver Inattention/Distraction,4309744,Station Wagon/Sport Utility Vehicle
2020-04-14,BRONX,40.8203,-73.8908,Unspecified,4308880,
2020-04-14,QUEENS,40.6844,-73.7325,Other Vehicular,4309014,Pick-up Truck
2020-04-14,MANHATTAN,40.8029,-73.9676,Unspecified,4309136,Sedan
2020-04-14,BROOKLYN,40.6607,-73.8933,Unspecified,4309436,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.6664,-73.7576,Unspecified,4309011,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.7215,-73.7395,Unspecified,4309019,Sedan
2020-04-14,BROOKLYN,40.668,-73.9491,Other Vehicular,4309169,Station Wagon/Sport Utility Vehicle
2020-04-14,MANHATTAN,40.8092,-73.9361,Unspecified,4309199,Sedan
2020-04-14,MANHATTAN,40.7448,-73.9952,Unspecified,4308929,Sedan
2020-04-14,BRONX,40.8476,-73.901,Oversized Vehicle,4308958,Sedan
2020-04-14,QUEENS,40.7199,-73.809,Failure to Yield Right-of-Way,4308943,Sedan
2020-04-14,BROOKLYN,40.6141,-74.0139,Drugs (illegal),4308894,Station Wagon/Sport Utility Vehicle
2020-04-14,BRONX,40.8535,-73.9065,Unspecified,4309560,Sedan
2020-04-14,BRONX,40.8461,-73.9047,Backing Unsafely,4308954,Sedan
2020-04-14,STATEN ISLAND,40.6311,-74.1166,Driver Inattention/Distraction,4308937,Sedan
2020-04-14,BROOKLYN,40.682,-73.9983,Unspecified,4309242,Sedan
2020-04-14,QUEENS,40.7515,-73.8708,Driver Inattention/Distraction,4309070,Armored Truck
2020-04-14,QUEENS,40.7223,-73.8685,Backing Unsafely,4309051,Sedan
2020-04-14,STATEN ISLAND,40.5706,-74.1083,Backing Unsafely,4308851,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.6914,-73.8906,View Obstructed/Limited,4308925,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6618,-73.8831,Driver Inattention/Distraction,4309446,Sedan
2020-04-14,BROOKLYN,40.6193,-73.9642,Unspecified,4308982,Sedan
2020-04-14,QUEENS,40.7401,-73.8103,Alcohol Involvement,4308862,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6982,-73.9619,Following Too Closely,4308964,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.7072,-73.8045,Driver Inattention/Distraction,4309260,Sedan
2020-04-14,BROOKLYN,40.6543,-73.9097,Glare,4309386,Station Wagon/Sport Utility Vehicle
2020-04-14,BRONX,40.8441,-73.8808,Obstruction/Debris,4308840,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6676,-73.8881,Unspecified,4309434,Box Truck
2020-04-14,BROOKLYN,40.6294,-73.9212,Unspecified,4308908,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6839,-73.8743,Unspecified,4309455,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6285,-73.8979,Driver Inattention/Distraction,4309152,Sedan
2020-04-14,BRONX,40.8547,-73.8571,Unspecified,4309072,Sedan
2020-04-14,BROOKLYN,40.6816,-73.9985,Other Vehicular,4309243,Sedan
2020-04-14,BRONX,40.859,-73.9035,Passing Too Closely,4308855,Ambulance
2020-04-14,QUEENS,40.6893,-73.857,Driver Inattention/Distraction,4308841,Sedan
2020-04-14,QUEENS,40.7786,-73.8461,Failure to Yield Right-of-Way,4308905,Sedan
2020-04-14,BROOKLYN,40.6533,-73.9393,Unspecified,4308877,Bike
2020-04-14,QUEENS,40.7012,-73.8798,Unspecified,4310719,Sedan
2020-04-14,BROOKLYN,40.6913,-73.9455,Following Too Closely,4309062,Sedan
2020-04-14,BRONX,40.8807,-73.8776,Driver Inattention/Distraction,4308898,Sedan
2020-04-14,QUEENS,40.7589,-73.8612,Driver Inattention/Distraction,4308853,Sedan
2020-04-14,BROOKLYN,40.6748,-73.8937,Failure to Yield Right-of-Way,4309441,Sedan
2020-04-14,BRONX,40.8326,-73.9062,Unspecified,4308890,Sedan
2020-04-14,QUEENS,40.6817,-73.8328,Following Too Closely,4308946,Sedan
2020-04-14,BROOKLYN,40.6595,-73.9081,Driver Inattention/Distraction,4308953,Sedan
2020-04-14,BRONX,40.8752,-73.8375,Failure to Yield Right-of-Way,4308846,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.7273,-73.8146,Unspecified,4308928,Sedan
2020-04-14,BROOKLYN,40.6519,-73.9294,Unspecified,4309116,Sedan
2020-04-14,BRONX,40.8056,-73.9105,Unspecified,4308895,Sedan
2020-04-14,BRONX,40.8838,-73.8905,Unspecified,4308903,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.7181,-73.8196,Unspecified,4309004,Convertible
2020-04-14,BROOKLYN,40.6131,-73.9289,Unsafe Speed,4308910,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.7523,-73.8345,Failure to Yield Right-of-Way,4308906,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6323,-73.9009,Unsafe Speed,4309537,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6432,-73.897,Passing or Lane Usage Improper,4309536,Station Wagon/Sport Utility Vehicle
2020-04-14,QUEENS,40.7249,-73.8173,Unspecified,4309009,Station Wagon/Sport Utility Vehicle
2020-04-14,BRONX,40.8606,-73.9047,Unspecified,4313568,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.7229,-73.939,Driver Inattention/Distraction,4308911,Flat Rack
2020-04-14,BROOKLYN,40.6946,-73.9561,Passing Too Closely,4309608,Bike
2020-04-14,BRONX,40.8692,-73.8902,Unspecified,4308900,Taxi
2020-04-14,BRONX,40.8998,-73.8435,Driver Inattention/Distraction,4308849,Station Wagon/Sport Utility Vehicle
2020-04-14,BROOKLYN,40.6163,-73.9597,Backing Unsafely,4308920,Sedan
2020-04-15,BROOKLYN,40.6632,-73.9316,Turning Improperly,4308974,Station Wagon/Sport Utility Vehicle
2020-04-15,QUEENS,40.662,-73.7546,Backing Unsafely,4309645,Sedan
2020-04-15,BROOKLYN,40.615,-74.0094,Unsafe Speed,4309129,Sedan
2020-04-15,BROOKLYN,40.578,-73.9872,Alcohol Involvement,4309027,Pick-up Truck
2020-04-15,BROOKLYN,40.6583,-73.9306,Unspecified,4309807,Box Truck
2020-04-15,QUEENS,40.6975,-73.792,Reaction to Uninvolved Vehicle,4308973,Station Wagon/Sport Utility Vehicle
2020-04-15,BRONX,40.8179,-73.8933,Unspecified,4309110,Tractor Truck Gasoline
2020-04-15,BRONX,40.8298,-73.8737,Unspecified,4309514,Sedan
2020-04-15,BROOKLYN,40.619,-74.0088,Backing Unsafely,4308996,Sedan
2020-04-15,MANHATTAN,40.726,-73.9948,Driver Inattention/Distraction,4310089,Station Wagon/Sport Utility Vehicle
2020-04-15,QUEENS,40.6707,-73.7737,Driver Inattention/Distraction,4308995,Dump
2020-04-15,BROOKLYN,40.6783,-73.9854,Alcohol Involvement,4309015,Station Wagon/Sport Utility Vehicle
2020-04-15,QUEENS,40.7097,-73.9046,Failure to Yield Right-of-Way,4309864,Sedan
2020-04-15,BROOKLYN,40.6731,-73.9112,Alcohol Involvement,4309102,Station Wagon/Sport Utility Vehicle
2020-04-15,BRONX,40.8495,-73.8916,Unsafe Speed,4309031,Sedan
